X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,type,row,col,well,set,type.f,slide
0.06024320156290001,0.05298480251885,312.769763301,2.9863746516100003,5.218835316689999,7.528975357604999,0.1430500077635,58.18074114575,270.58463950600003,11.68881425655,4.365652100475,2.536283678435,0.022786052377650003,0.07047684334359999,0.02251619553325,0.0645157382223,-0.3662625593215,0.5659794533045001,0.07484528295029999,0.249236885337,0.15212847948900002,1.1590105129,0.00032691830717800004,49.145653594849996,0.9132545267000001,0.054630434069749996,1.9191714282100003,0.0610940862145,0.27128805605600004,0.29130558368149995,0.9753904860150002,0.03732161026145,0.181691688256,0.7884029742184999,576.658739146,0.0022378851719949996,270.58462464900003,8.37943179713,0.0018155110088199998,0.11268334013524998,0.6452893769024999,4.62555098823,0.001076271988475,0.06115746724035,0.04828974253585001,0.00183435055883,9.348094331739999,-0.435569097387,0.06966915424614999,0.0592461587735,0.05319598003535,0.25749202112549996,0.2030818231365,0.0004036584053440001,13.170139856750001,0.13057189571599997,124.0269700175,1.4779137685050001,0.0593198782322,1.215307405395,0.7020402159255,6.39094904272,0.148049886764,1.3838366596900002,0.23856515276499998,0.6349014974745,0.09279614519445,0.7354288221815,312.7030064345,0.1341722750369,6.782490706794999,0.1878827519665,0.1379184113175,7.06672514641,-6.075575871649999,0.057063105762750005,0.06237512068659999,0.040788808414150016,-0.09610764420359999,0.15348782174650002,0.728886801424,96.30021211185,2.3012321201949995,1.0839150642199997,0.08125130878125,10.263183832549998,0.08492618341875001,0.001553085954895,1.2146023725449997,0.0016610259257600001,0.7418472647444999,2.90906815453,0.35239877245949996,0.10918709619500001,1.8128738607150001,21.079113213850004,1.3962137507099999,2.4569509169149994,0.949573578606,0.7370765137804999,0.00040952408745699995,0.1896558542005,0.976805284391,0.059031102655499997,0.00263407123222,0.13169289237625,1.5991276911,0.1561952118805,0.08583871282509999,4.635114683605,0.90246773825,0.07639530098595,12.298334020000002,0.11975548485050001,0.185820922831,1152.5,1.1561319513050001,577.1620589910001,0.00216206593629,0.13073521715815,9.172229304300002,9.991581420649998,2.3507549034749995,0.052189988400699994,12.0003404833,0.059404188519249994,7.418277339355001,31.9884434843,0.001076303417974,0.7321753059545,fit1,1,1,1,8,2,22
0.055616603407700006,0.04869660525265,306.695934844,3.42808463394,6.143336863609999,7.776445200054999,0.1720904118035,46.69037710655,276.774831802,13.47487618795,5.272019106445,2.984810395855,0.018589486945850005,0.0744223463565,0.02153362406355,0.05492468207099999,-0.38621283005949997,0.5097562423925001,0.07555489148219999,0.24331576331000002,0.11836438627200001,1.31204930734,0.000462289907117,25.994859944049995,0.9229776371980001,0.04947745745665,2.48177405967,0.0581976818826,0.257058074403,0.33444411550849995,1.1172437963650002,0.05247775905885,0.177239840893,0.8294646245155,308.188793064,0.0029009394959749997,276.83522163500004,6.745480998600001,0.0024294467010799996,0.09924913414484998,0.5274945883494999,6.10967177161,0.001189386114274,0.06549986691085,0.04651736354415,0.0024201566419700003,9.385849510119998,-0.39977831374699996,0.12488785140054999,0.05135940470790001,0.04852763089204999,0.25818927962149996,0.22209879005449998,0.0023899248209,17.059568937950004,0.16088697520899997,100.1267445377,1.594427417575,0.0510607664704,1.3047591972049999,0.6631842776925,7.08624567937,0.134678410513,1.5282010271200002,0.24674607232999998,0.5642524145075,0.08400495323065,0.7206407531625,306.71849502950005,0.1181336088119,8.919531739095,0.1682502711205,0.1303106181795,7.69602616289,-7.3385265762500005,0.052323560613850004,0.05679042517169999,0.06559949271665001,-0.0923841636586,0.21490748884150002,0.740833883216,93.47894536155,1.9011725323949995,1.0445922536899999,0.07765852091715,8.735281037059998,0.08460526732545,0.001854027565675,1.2897449424549998,0.00197452389064,0.8148681807835,4.190401067280001,0.3310645062275,0.100582103916,2.1455460576150003,23.469885938150004,1.6186106651699999,2.6109530960949994,0.955122774317,0.6190055701184999,0.000669719199566,0.1574271173025,1.01645287617,0.0564789061308,0.00368025217348,0.11543939805925002,3.1965141312900003,0.1352788473275,0.08517824968589999,2.790646861595,0.94683155564,0.07997554333925,15.708913985400002,0.1415379500735,0.154994003735,616.5,1.2993001185950002,309.16017992900004,0.00298997024136,0.12346347055215,12.162623230470002,9.447678982329998,2.3052082605749997,0.047604178563099994,10.2677623396,0.053660266114649996,3.8001064792050006,42.7477501931,0.001189417543773,0.7563686629584999,bscl2,1,2,2,8,1,22
0.06004273475980001,0.04999252940515,327.94437622600003,2.8516337026,5.2358488866999995,7.377493680464999,0.1502900552975,54.19873423085,258.28918721900004,12.21245778455,4.436539826445,2.564501256935,0.020110368716650003,0.078683506531,0.02247798450835,0.061399390554,-0.3700929164575,0.5168512915435,0.0804588631336,0.243582331724,0.149463106127,1.1773899214899999,0.000367733031164,32.619509803949995,0.920723474078,0.051372177764249995,2.45297964315,0.0601577496211,0.267043428433,0.26498643902649993,0.8501699792680002,0.03975320320265,0.192707304276,0.7905554493054999,371.516739852,0.0024039692944449994,258.305755538,8.63874698085,0.00196717659896,0.11513813079224998,0.5563023323594999,4.85368495541,0.0011020254483030002,0.06539704865135,0.048875094628750004,0.00198565404373,9.15235927439,-0.42482615908599997,0.07731220494294999,0.053437928129500004,0.05305465233885,0.25632600951249995,0.2192278458935,0.00124703815342,13.22059283745,0.14026755136499997,123.6893222095,1.481630343165,0.0549337407435,1.1806741110649999,0.6956592373265,6.7246255672599995,0.155052426697,1.3933617833200003,0.24281597195499996,0.6236239126475,0.09259359488175,0.6874820704004999,327.95404100150006,0.14221588464790003,7.153832407454999,0.1898583427555,0.1485036738925,7.420492096339999,-4.278540500950001,0.05524253472375001,0.060849935413199996,0.04328928132375001,-0.083713181353,0.1858892562745,0.732324423494,94.59454816575,2.0092817152249993,1.0953326188299999,0.09059706401055,9.981280125539998,0.09335994189915,0.001635306368155,1.2174990535349997,0.0017498306590800002,0.8000047836084999,1.6789120918800002,0.31934717971349996,0.110720443412,1.793282735075,21.921794330350004,1.3890758815,2.4520468464549996,0.95695790228,0.6405881573404999,0.000482296251997,0.1942310861105,0.97854534128,0.058128124422,0.00283925463106,0.12950195923825003,4.64841457496,0.1664009877375,0.09027967884829999,5.784329008095,0.88842438364,0.08324041516005,11.392647447400002,0.12018996321650001,0.17638901342,742.5,1.1145926399050001,371.747209127,0.00236625501527,0.13846429191515,9.872762486570002,10.669931618949999,2.3288981001449995,0.050777046162399996,10.545698510620001,0.05916098750625,6.574521712065001,33.0632339513,0.00110203296084,0.7392347207584999,gene,1,3,3,8,3,22
0.062290944115500006,0.05122941147005,297.505289963,2.77405534276,5.43256210393,7.3751609314749995,0.1354326577925,56.80046023075,264.56103522,11.58299302545,4.693158517055,2.627669620585,0.018057766150850002,0.073244964057,0.03047445743415,0.058285210384599995,-0.4241359152855,0.5398394386365,0.0776197525137,0.241484046847,0.153707454867,1.1998331685999999,0.000263635941532,33.090098039249995,0.9149546207350001,0.05168732868755,2.6694774849100003,0.0586330456396,0.27079389633,0.35288081941149996,1.2289382821750001,0.03358676182755,0.22369513567,0.7783523991575,310.372354837,0.0020730535121449996,264.528471872,8.843973011880001,0.0016966995079399998,0.12042959821524998,0.4923550900664999,4.9211326492,0.000837149845759,0.08431809850385,0.048759053860450007,0.0017243450725,8.801849169229998,-0.4123721354,0.05978030412964999,0.053537642031000005,0.05326548919824999,0.25576180468949994,0.26367695980649997,0.0010720027096800002,11.696146840450002,0.128536734237,115.3068990455,1.491708552545,0.0542018930747,1.1981754463349998,0.7173301330325,7.30448788407,0.159837282636,1.4186579821600003,0.253435764944,0.6491357129274999,0.09585287923115,0.7075311051934999,297.47085519850003,0.1343439136199,6.9476935228549985,0.17747212662550002,0.1669238552035,8.004467491249999,-6.711702216349998,0.05492149300725001,0.057021879510299994,0.06690564705255002,-0.0704649875429,0.20680655521150001,0.79819932386,95.89066696845,2.140177365674999,1.0986441831699998,0.08484651219735,9.297278488799998,0.08711812132935,0.001372477546515,1.2305126077349997,0.0014824253567300002,0.8302400362435,5.04903362859,0.29069824833749996,0.11799301439500001,1.876486404265,23.40089418375,1.43049841461,2.3379141735049993,0.962192323589,0.5632862957324999,0.000332936942569,0.1756875060205,1.00403724918,0.0541904395013,0.0023471141696200003,0.12940551656825,3.50984404716,0.1529535629885,0.08409589110459999,6.028925855065,0.8738667712679999,0.07881581352335,11.493222407300001,0.11544322077850001,0.216702839805,621.5,1.1498490396250003,311.991326247,0.00201611227068,0.13536215288915,9.856299095670002,10.410208942249998,2.2913728476249995,0.0506391846017,9.354175940920001,0.059309018443849996,7.289761729525001,37.8744312631,0.000837118738283,0.7282625275804999,gene,1,4,4,8,3,22
0.059730639603000006,0.048485691619049996,360.45405197300005,2.9059542246100003,5.450994458449999,7.460308850824999,0.1790838758555,58.57263613935,267.83950471800006,11.27631396535,4.651818149535,2.621994113405,0.03315911399075,0.07927836641239999,0.027427754812150002,0.05766436215879999,-0.3912981807905,0.5662288451835,0.07958343995999999,0.24335907701800003,0.147943796506,1.1977343282,0.000243308046778,38.560686274549994,0.9138856769270001,0.05121051005485,2.1241240604900002,0.0569467825936,0.265955424527,0.40951619889549995,1.4153527949450002,0.02416044268675,0.20493416185299998,0.7842630568965,439.723430119,0.0014706532724349996,267.87998878,8.71590081953,0.0011985352446759999,0.13236793223824997,0.6547453378774999,5.13258363772,0.000679632575478,0.07683727069485,0.04684752875545,0.001202758521471,9.126130171499998,-0.402348913674,0.04782598792324999,0.05286806050370001,0.050468172200649995,0.2546670863285,0.23804152282049998,0.00120667914686,12.484240733150001,0.166594114187,114.2936861575,1.476170136415,0.0544130274064,1.1945261277449999,0.6912228424185001,6.95308495838,0.171925789362,1.4132716742800002,0.24269786503299998,0.6277194408925,0.09353589320135,0.6902770470095,360.45889959050004,0.15507771594590003,6.944643014844999,0.1982512149965,0.15852485793249999,7.59815393655,-3.0060961068499985,0.05161295899195,0.05517366122899999,0.05580846742795001,-0.0791894764017,0.2050388366295,0.773889744039,94.85564327015001,2.2754492039149996,1.0873643997799998,0.08777558010875,10.838695670249997,0.09345446709695,0.000993223579974,1.2216662963349998,0.0010635199313570002,0.7487525929384999,5.854767922490001,0.37301716091849996,0.11327263613300001,1.8610806020550001,22.592019039750003,1.41883706755,2.3731892857849997,0.9463578452820001,0.7581520631704999,0.00031316745541,0.1996558601205,0.9933958870599999,0.056072515701,0.0017968113732800002,0.14361328208625002,1.7225680929400002,0.1743108898365,0.09295331752639999,3.899165991495,0.897582556533,0.08394795245855,11.592564294500002,0.12290845866950001,0.193615776343,877.5,1.1343118935950003,439.27658362500006,0.0014516700698800002,0.14974351330315,9.244017653080002,11.113550264449998,2.393645574895,0.047486576524,10.672829336000001,0.05729349034675,6.378678177095001,36.5367774471,0.0006794727359,0.7329828447414999,gene,1,5,5,8,3,22
0.057150276366100004,0.04599676766045,334.230905628,2.8829724578400002,5.645002687939999,7.758047845064999,0.1716774587435,61.48860399575,270.675629833,12.01460129605,4.886912612355,2.688196756625,0.039335453187850006,0.0720927737311,0.03280339652125,0.054444494981699995,-0.4341944387265,0.5867341414815,0.0678171453258,0.23470683206800003,0.13731807455300002,1.20650954189,0.000270107185186,33.18100713014999,0.911779589878,0.046934923347249996,1.50551935453,0.0528423827611,0.278664429434,0.46841590286549994,1.6512207191350001,0.02855176872855,0.211653205268,0.7664656812205,371.47771922799996,0.0016346695453249998,270.646070725,7.65483349802,0.00130485290702,0.10886607820024999,0.6129938573964999,5.27864920753,0.000705875507107,0.08159755551315,0.04107266751585,0.00132009244469,8.63796626456,-0.41611099585199995,0.05644229214004999,0.048807907953900005,0.046058347024349994,0.25580793695849996,0.2440072869845,0.00199457241165,11.009620968950001,0.15929645602299997,105.5998638965,1.496079793535,0.0483133691106,1.257916070965,0.7262351479785,7.3207494648099996,0.156789781696,1.4355602327900003,0.24988079648099998,0.6470806178284999,0.08921481528525001,0.7145536463865,334.19149011950003,0.1198870829109,7.233682222534999,0.1679269444625,0.1598615963175,7.919085966599999,-6.88964518965,0.04804508968735,0.05294253123969999,0.07704658462485002,-0.05527629887839999,0.23701543540050002,0.798365890892,95.58396817015,2.3661815623149995,1.1140715739499998,0.07693206297175001,10.214626829989998,0.08712322003485,0.00109042549548,1.2276143172249998,0.0011710431039770003,0.7812319491865,1.7198313933500002,0.3496358329685,0.10690167501900001,1.949981114485,23.84394453515,1.49429446856,2.3970120468549996,0.951371819197,0.7079675269304999,0.00034091290701,0.1631026639575,0.99868139262,0.0526452658403,0.0019498150864800002,0.11783440457425001,2.73459188585,0.1414210614655,0.07834000338429999,5.077881845225,0.8658524645519999,0.07581883363295,11.055057786700003,0.12117330176150001,0.229405882013,741.5,1.2050091651450003,371.39390859,0.00157707060322,0.12188652429615,9.977955212470002,10.123053689849998,2.398687167295,0.043837049715699995,12.343384007700001,0.05222008122065,8.647571078415,39.351012293800004,0.000705906936606,0.7196741558134999,gene,1,6,6,8,3,22
0.06240345364680001,0.05185790992235,330.26356779,2.93461856906,5.1668881012,7.294038045474999,0.1891611188745,58.94730082625,279.681049756,11.82318359745,4.367454591435,2.513408246215,0.024389795343750003,0.08380387141739999,0.02174959850085,0.060216064891999994,-0.3579406947835,0.5679148146885,0.07893688106249999,0.24456002460200002,0.150897372797,1.16041498681,0.000228143909648,43.947240896349996,0.9167193891100001,0.05281670075165,2.6169715515800003,0.0616862667699,0.270936128202,0.36722344267449997,1.2423184881550002,0.028558330733649998,0.197447616021,0.7857853550274999,490.86028615199996,0.0017067214874849997,279.68903594200003,8.737584022590001,0.00138588846694,0.12854750767624998,0.7332140231634999,4.84757720229,0.000773243379815,0.07471249854784999,0.049088842554350004,0.00140141058826,9.220238925759999,-0.43535683137,0.05298812192934999,0.0550657978719,0.05261918964945,0.25838406805849995,0.2439827170385,0.00046145518161400004,13.495594340550001,0.16842813606599996,120.9097445865,1.495016502385,0.0557803923617,1.190803071965,0.7018257086805,6.54194563486,0.165365128231,1.3796762796300002,0.24076875866099998,0.6222761115434999,0.09311938849475,0.7086843529275,330.23440857450004,0.15416311018490003,6.752902138684999,0.20266999737250002,0.14760643438249998,7.21051786144,-5.650463690149998,0.05551915947935,0.060877961994199994,0.03967233844895002,-0.0901614470406,0.17528241543150003,0.737930941472,94.58475558805,2.2598578543749994,1.0860979002899998,0.09096935682475,9.933961007069998,0.09129639571535,0.001164593009395,1.2218524439649998,0.0012519249094600001,0.7307254931685,2.04034479379,0.42024605182049996,0.114426173209,1.800189251855,21.477756665750004,1.38935403484,2.4580734880449997,0.93527086116,0.8537343748155,0.000300560676619,0.2023080720925,0.978778215795,0.0602510092624,0.00202149246763,0.14678359944025002,-0.009630198507599871,0.17782895470850002,0.09791352691869999,5.553754554375,0.89708743679,0.08654680921364999,11.509565938600002,0.12099246694650001,0.173337852732,980.5,1.1243820274750003,490.76568055,0.0016617898705900002,0.14803784767315,9.029694192170002,10.843456039249999,2.4244952480949995,0.0507976850236,10.25529512421,0.05875808540495,5.8232224693550005,32.193753805,0.000773274809314,0.7311095268034999,gene,1,7,7,8,3,22
0.057027948986200006,0.04692414314315,342.445969857,2.98196985205,5.3898198396799994,7.506949388924999,0.2057148918985,57.55583549735,280.35676911400003,11.23350730285,4.5925087018149995,2.611542458735,0.03129288794565001,0.0777020157635,0.023305697292849998,0.05718216021229999,-0.3658802809185,0.5721291631715,0.07403532729349999,0.24362493813900002,0.150426095383,1.1881459858999999,0.000275421775004,39.45851909184999,0.9152317946430001,0.04892204076685,2.2941004282,0.0553879745727,0.272419043152,0.4859574101405,1.6462108704850003,0.032661011527450004,0.20672653755499998,0.7905135819664999,453.717815478,0.0017879635641549997,280.409308005,8.9878267475,0.00145425427895,0.11570738182224999,0.6409513305074999,5.00639635071,0.000833817878614,0.07421777533014999,0.043920714839350006,0.0014618342817100001,9.05258081964,-0.42607540749699996,0.06386880449134999,0.050585093063600005,0.047461366345949996,0.25813872158249995,0.24423941708549998,0.00095709129369,13.325256078050002,0.18805289647999998,113.0151529035,1.495944594105,0.0519762115515,1.230422347015,0.7100627122325001,6.99674695875,0.153399872076,1.4133993827600002,0.24864212565899996,0.6339105774045,0.09021398294405,0.7239964136695,342.44062506750004,0.12955695610290002,7.0773182023349985,0.17311634563050002,0.1550304252055,7.6411301696799985,-8.20106903425,0.049851077811050006,0.054002954266899994,0.04948730190275001,-0.1029165803946,0.1933992836145,0.768841247526,94.55579219375001,2.203913043794999,1.0832771655299998,0.08316225151195,10.433694662549998,0.08149196574285,0.001211730141132,1.2288712666949997,0.0012934542365600002,0.7607588880555,5.742033178860001,0.3906327732985,0.11273906023800001,1.9071126359650001,22.50199578075,1.46116586551,2.4967353405849995,0.943350774306,0.7515887296484999,0.00036402846544699997,0.1735341687215,1.00133909756,0.0526175903884,0.00215259125608,0.12894514891825,2.0766092782800003,0.1463791819275,0.08545921385929998,4.2558391302250005,0.875274566305,0.07947751751655,11.083457233400003,0.11925438490850002,0.173358041764,906.5,1.1454182999850002,453.82794188800005,0.0017462107610700002,0.12884541428415,9.516229872520002,11.14912302975,2.4032801560049997,0.0459676238982,10.919640383900001,0.05442408372115,6.236418133535,35.1247017569,0.000833849308113,0.7283003588874999,gene,1,8,8,8,3,22
0.0631669577405,0.05356739667225,351.060364454,2.869744496,5.31145834917,7.325490385574999,0.1519596928495,57.94330719765,281.39052957700005,12.16146567325,4.532861106215,2.566368851565,0.025373115217750004,0.0869067634959,0.024808848816249996,0.06207822457409999,-0.3894612157825,0.5301728775655,0.0821411625313,0.24509105639200002,0.139228386399,1.18058732376,0.00026572797017700004,41.35676470594999,0.916537343204,0.054700602539349996,1.7507848356300002,0.0636863175003,0.272167890031,0.31856376292849997,1.0631616989150001,0.02671785055615,0.203804871833,0.7881260255085,368.41449092,0.0016546251327249997,281.353357678,7.10116921256,0.0013262288291399998,0.13079151648825,0.5357213888824999,4.97846625908,0.000722866067958,0.07375035844845,0.051416783041050004,0.00133795491889,8.709895725629998,-0.423645555189,0.05250707234314999,0.0566602314887,0.05367562142394999,0.2558572887115,0.2253875220335,0.0016208691408700002,13.196548742850002,0.14225039225199998,121.3980134275,1.481736519925,0.0570874744363,1.187074378635,0.7021077269665,6.8566852233399995,0.172154755518,1.4005790463700003,0.249532934712,0.6364644433554999,0.09441953435495,0.7058520906004999,351.0291864545,0.14959488199390003,7.277110773054999,0.19366362562050002,0.1564080657085,7.541152452919999,-6.331197047050001,0.05668071640615,0.06211365917799999,0.04888063238755001,-0.0607340758662,0.1899071602805,0.7595679863,94.48324265945,2.3069102906949994,1.0944532642199998,0.09063675208845,9.265125781709997,0.08861178197555,0.001094870346634,1.2087378178649997,0.0011835827304570003,0.8042938244305,3.4170825894600005,0.3162118849865,0.115554598199,1.829990308315,22.31268188925,1.40486998027,2.3210566608649996,0.957845422825,0.6164121938214999,0.00034591656521,0.1958230237815,0.9855837789299999,0.059756750463399996,0.00198728053444,0.14347522614525002,1.4736087857700002,0.16671465147250003,0.096200049601,5.955289497645,0.885611254205,0.08616354506875,12.639363174800001,0.11383727001950002,0.188239905761,735.5,1.1008454332350002,367.56902349500007,0.0016052097304200001,0.14564332940215,10.026017790770002,11.354393506949998,2.296658052615,0.051776314596199996,11.3839352751,0.05989437730275,6.122797198285,35.5152150288,0.000722897497457,0.7315432789184999,gene,1,9,9,8,3,22
0.05503716974080001,0.04226374201285,297.055717066,3.31080689145,5.9520674393499995,8.381507921265,0.12005832624249999,67.27971398004999,242.85074439900004,10.5337048578,5.163516715655,2.830029509065,0.021384392451250005,0.06519468715730001,0.02720384488965,0.051493389719899994,-0.4400874193025,0.5752706537475,0.06228114384499999,0.22817160380200002,0.137584414144,1.2363747967899998,0.0003201676939,38.453734402849996,0.90652103632,0.04441887210145,2.82957485411,0.0505813778889,0.284732602823,0.34603114020649994,1.2250916564350003,0.03441474971255,0.221215206892,0.7832627624055,361.055727451,0.001981244088145,242.87222540000002,9.60249672958,0.00156754079635,0.09071657636564998,0.4999642213144999,5.92661142957,0.000786530597085,0.08186640926625,0.039076796146150006,0.0015817628851400002,9.772546778559999,-0.45393251044399996,0.06730564808224998,0.0448540581631,0.04131051744494999,0.2576550226035,0.2789367222575,0.00131106102043,12.35603053005,0.11452266042299998,97.2396062303,1.551299304205,0.0457708340302,1.357034562455,0.7167149763315,7.6026260269399994,0.137440091751,1.4725225061900002,0.26812212790499995,0.6075531865545,0.08523784907935,0.7786468040104999,297.0476450295,0.10083654523510001,6.940439936354999,0.1429296934855,0.1594220646505,8.190132680709999,-4.256977143149999,0.04589594037175,0.050606873145599994,0.07479643090595002,-0.08471533694979999,0.23332469203950001,0.806472917258,97.53399924985,2.8198036231749994,1.09251759779,0.06994717098475,9.944287361729998,0.06937115788755001,0.001250315352251,1.2696807386449998,0.00135931219095,0.8195205361854999,1.9644227214,0.2687510181595,0.095650672596,2.120889956055,24.659303489150002,1.6031972720299998,2.6981510410949996,0.965673983776,0.5670177187834999,0.00041278119431699997,0.1452085890815,1.02466281961,0.0494396882023,0.0023730436660099998,0.09936866446915002,1.11321382973,0.11808411557250001,0.0726784422531,4.040936605675,0.876902681884,0.06601983760025,11.396891092700002,0.13762234080350003,0.21086636308400003,721.5,1.2793892773350002,361.589455938,0.00193528922138,0.09798457008804999,8.961863949330002,10.723704353949998,2.3160252540449995,0.038838550150299994,10.30504240446,0.049020704327649996,7.661025893675,40.562516703200004,0.000786562026584,0.7259966423865,gene,1,10,10,8,3,22
