"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","type","row","col","well","set","type.f","slide"
0.055235023,0.041502923,389.2045513,2.825649676,5.625764395,7.706571969,0.156600113,68.09876876,292.2713987,11.37561925,4.908156008,2.681131948,0.044188312,0.065461807,0.033268696,0.047675897,-0.443119273,0.59459696,0.06723146,0.223396827,0.154979248,1.204782933,0.000192368,88.22222222,0.902299686,0.043883006,4.315678561,0.048187886,0.2877476,0.36915829,1.321316087,0.022386753,0.234247682,0.74816943,479.1263048,0.001241205,292.2874254,8.369007837,0.000983072,0.106125057,0.660679191,5.151998915,0.000563915,0.090975016,0.039379886,0.000987377,8.878486308,-0.420155664,0.042705797,0.044842677,0.040471209,0.253633423,0.270081663,0.001667925,10.61642966,0.144453912,104.2517395,1.508186609,0.045299908,1.255695017,0.728587691,7.66514134,0.151789776,1.429319094,0.259447552,0.663013166,0.086447406,0.721448028,389.2014614,0.111368456,6.145350919,0.152471516,0.178177489,8.272274975,-7.335130962,0.042773476,0.045877383,0.07831902,-0.065882544,0.226892031,0.788080207,99.91278097,2.845511482,1.126095674,0.071607422,8.784269503,0.083199009,0.000808672,1.230053575,0.000882193,0.735745666,8.835090108,0.355789334,0.108415744,1.961356833,24.6657453,1.488563083,2.310739984,0.949441979,0.765948975,0.000236297,0.146997832,1.009920329,0.045315731,0.00143919,0.111879091,0.401602884,0.128542791,0.072084554,7.598041258,0.811300853,0.066524447,10.38161698,0.118754114,0.25478436,958,1.193118091,479.7881002,0.001176482,0.113423235,8.272442549,11.48333356,2.382296237,0.039896365,8.121223278,0.047669153,7.148634986,39.06993737,0.000563883,0.701688117,"fit1",1,1,1,10,2,29
0.067409613,0.055284391,345.125188,2.398653224,4.877939427,6.737905739,0.222189393,67.96789452,231.6618911,8.943980828,4.121913336,2.363234156,0.036213993,0.098877811,0.023973897,0.063047048,-0.422860211,0.647328801,0.090734462,0.25014592,0.162928587,1.124907257,0.000104272,84.08333333,0.918067239,0.058865892,5.863964795,0.066718665,0.267197114,0.588431867,2.129690981,0.012724647,0.19257529,0.76147901,698.0916905,0.000781883,231.6705675,9.035967202,0.000639118,0.150048851,0.867350707,4.121046947,0.000412223,0.069868993,0.053721939,0.000643136,7.674403227,-0.395026897,0.022230001,0.059086226,0.055023472,0.260294589,0.194758537,0.001059222,10.34546931,0.198903254,132.0258657,1.385405755,0.060553122,1.05909693,0.713387966,6.432274082,0.187667211,1.329575295,0.238554401,0.65625243,0.099831742,0.63401031,345.1489971,0.176316744,5.812137285,0.221342382,0.161454125,7.089072894,-4.909321744,0.058005426,0.064404147,0.042823849,-0.094783792,0.146823917,0.811054585,97.00572615,2.799426934,1.115118805,0.105303487,7.62681913,0.103784938,0.000549191,1.155822872,0.000589518,0.641489904,6.102346476,0.448539246,0.12677955,1.606777705,21.21592264,1.231277784,2.079509811,0.930522806,1.011273832,0.000126442,0.217969638,0.968717807,0.061080493,0.000882706,0.157593171,0.293492821,0.194424063,0.11035762,5.070648402,0.869494344,0.100001707,9.327281062,0.094603334,0.196065931,1396,0.931941599,698.8882521,0.00074364,0.170280056,7.589333784,13.46090539,2.566189155,0.055299597,8.425604237,0.060753582,9.653246317,29.6282235,0.000412158,0.716715058,"fit1",1,1,1,10,2,29
0.057761605,0.046069936,354.0458742,2.650699888,5.153657533,7.781885316,0.245850121,75.84179625,289.8256773,8.535288504,4.378278557,2.471065966,0.065021835,0.06857071,0.024728081,0.058828124,-0.433114621,0.682963591,0.071426062,0.238063655,0.17985361,1.112602251,0.000132252,91.375,0.903419559,0.047971171,3.478497699,0.05446557,0.285373324,0.743152994,2.726152783,0.01557912,0.227649756,0.749981094,848.9693757,0.000943714,289.7994123,11.83723829,0.000764481,0.104555678,0.966162797,4.745313356,0.000475204,0.079053642,0.043672085,0.000774031,8.604302933,-0.466213571,0.025759943,0.050798239,0.046548591,0.258786169,0.246731893,0.000297201,9.288181437,0.215062215,120.1660697,1.457454157,0.051231954,1.194337105,0.742639733,6.788058798,0.139793243,1.356552671,0.271688528,0.648260828,0.091007289,0.731922677,354.057126,0.11654895,5.458634841,0.167206464,0.174424377,7.435738814,-5.092279585,0.05011818,0.05459413,0.042829171,-0.066505228,0.173575512,0.834556036,100.8008907,3.369846879,1.123189695,0.078285169,9.636866778,0.079098786,0.000655781,1.200887508,0.000707791,0.607077198,2.058699165,0.4947935,0.106879018,1.791844999,22.24016019,1.397960276,2.23314101,0.91922987,1.135607477,0.000155628,0.160841562,0.983905535,0.053105823,0.001056018,0.116640472,1.326453144,0.133783182,0.08156295,5.3455373,0.844682947,0.071411534,8.228223361,0.113950237,0.204839718,1698,1.127275428,849.8757362,0.000892116,0.118364768,6.933705659,11.13678287,2.706798579,0.045014656,9.41299359,0.053513195,8.609455459,31.11484099,0.000475186,0.7135834,"fit1",1,1,1,10,2,29
0.053416129,0.04125198,417.9358711,2.902689378,5.510333953,7.756139898,0.210887277,72.89044965,263.7648184,9.05708841,4.788211975,2.630163595,0.038790849,0.067629776,0.032248134,0.046829543,-0.476399141,0.67036374,0.063289674,0.226076144,0.14183645,1.181228593,0.000138052,64.35714286,0.899381949,0.044862518,5.017349128,0.051626182,0.295349559,0.679258054,2.506036803,0.017122417,0.229071607,0.741245651,523.1931166,0.000955862,263.7608091,9.530308189,0.000766498,0.097086894,0.814670104,5.491385042,0.000466144,0.0910409,0.038629597,0.000772302,8.562442494,-0.438513431,0.031017886,0.045408919,0.039112093,0.251777751,0.257303152,0.00098917,10.15655251,0.190498843,107.8446349,1.467069919,0.045368819,1.258514318,0.744120239,7.474096533,0.143764771,1.411728431,0.265202622,0.665492632,0.085527976,0.741304523,417.9445507,0.105231924,6.064769404,0.148014392,0.181753301,8.112574742,-3.748679448,0.043167297,0.050018432,0.062846837,-0.035118465,0.208290024,0.844760306,102.2760701,3.221797323,1.128971957,0.071272423,8.367208908,0.076726334,0.000645602,1.213685654,0.000698269,0.683943775,2.207862541,0.426470265,0.107146043,1.978848059,24.1348088,1.510271356,2.275751468,0.935332816,0.953468462,0.000166962,0.142956799,1.003658632,0.047320249,0.001090903,0.101929217,10.08605631,0.121417145,0.078493735,6.511841772,0.815665828,0.067289678,9.456399198,0.117822213,0.250315319,1046,1.175538549,523.9311663,0.000902069,0.105531867,7.724745618,13.33316667,2.596275405,0.039490124,9.29314095,0.046545101,6.983025418,36.9789675,0.000466115,0.70814455,"fit1",1,1,1,10,2,29
0.057164674,0.046019385,344.3572434,2.734033314,5.145614004,7.65023881,0.199835855,73.5216598,236.5504935,10.42051264,4.366102794,2.468249071,0.024970869,0.07191006,0.024980758,0.055881945,-0.413981955,0.610376331,0.071166319,0.238165668,0.174557494,1.121401207,0.000115468,83.36363636,0.904998537,0.049098643,1.907545915,0.055487512,0.286112514,0.444644009,1.572904069,0.013114869,0.211949865,0.757873577,658.911921,0.000803677,236.584431,9.782001092,0.000652954,0.106322359,0.758827437,4.635002406,0.000395449,0.075076453,0.045762049,0.000661972,8.743558363,-0.434900663,0.022232789,0.050441689,0.046933442,0.257273124,0.225953935,9.1e-05,9.727542662,0.18129154,124.6872545,1.443338216,0.051656486,1.198407353,0.738473434,6.735895505,0.140200016,1.357189816,0.259019713,0.649157902,0.09123758,0.70972448,344.3128322,0.120557437,5.494129961,0.168901075,0.169676352,7.398135998,-8.193665504,0.050758695,0.05616477,0.037411047,-0.095962538,0.163711173,0.774551917,100.0273648,3.07365224,1.117933049,0.079049151,9.175006878,0.08098465,0.000557253,1.192979953,0.000598104,0.690361904,1.647683308,0.41348205,0.107920799,1.801769376,22.10481549,1.391151027,2.318929607,0.938113914,0.890569752,0.000138825,0.162386386,0.987093541,0.054753654,0.000912934,0.118210898,7.371692114,0.139209509,0.085078004,6.004720924,0.850957186,0.073611178,9.495927904,0.112483124,0.20647963,1317,1.111475937,658.9688686,0.000767027,0.120524846,7.008732425,13.08931213,2.468782642,0.045524851,12.08316092,0.053678377,6.306752913,31.08276386,0.000395402,0.71796505,"fit1",1,1,1,10,2,29
0.064656107,0.055413173,310.7360838,2.522440364,4.796376397,6.876564554,0.127277882,68.92125869,252.7915309,9.378560849,4.022296504,2.333904431,0.052486148,0.095235057,0.021799206,0.062030615,-0.370367735,0.527806622,0.08910353,0.258712798,0.175745646,1.099564227,0.000111379,80.81818182,0.917169548,0.060120688,4.237580038,0.0687563,0.269066011,0.221045706,0.757850037,0.013767674,0.18544002,0.771037282,767.6247557,0.000875142,252.7900768,8.791637456,0.000723081,0.134605021,0.626031293,4.085451853,0.000480306,0.061876079,0.052518594,0.00072953,8.266729546,-0.426459818,0.02299128,0.060058273,0.052175801,0.260824734,0.178606485,0.000300739,10.7368763,0.116527757,139.0610581,1.378256993,0.061553015,1.068816464,0.724267481,6.291010307,0.173124952,1.318694642,0.234856669,0.654875633,0.095034732,0.659852308,310.7355049,0.162467913,5.647167793,0.216153887,0.149398943,6.962614831,-5.214647238,0.059812214,0.066504239,0.032967384,-0.106763315,0.128877747,0.712408364,96.57914591,2.720521173,1.109786052,0.099475091,10.22468195,0.094295917,0.000628296,1.161206477,0.000671637,0.728126347,0.324689758,0.343636269,0.121571081,1.587299373,20.65946059,1.22632633,2.090004708,0.950450163,0.718278294,0.000134891,0.207100508,0.971776368,0.061752551,0.000977661,0.147657992,1.302138895,0.182083837,0.109109843,6.350071677,0.87978935,0.095356427,8.996895542,0.095301516,0.190508508,1535,0.958018269,768.8794788,0.000834932,0.160068339,7.684746272,11.35802421,2.30472737,0.053964318,11.64897961,0.05852517,8.805402719,28.18045603,0.000480276,0.725258926,"fit1",1,1,1,10,2,29
0.05832008,0.044661792,337.4851552,2.825455699,5.241975561,7.731168749,0.198546572,70.65310475,273.7135956,9.019429221,4.491212252,2.510074801,0.036727168,0.072399515,0.024368273,0.053121927,-0.414390907,0.64466882,0.070344284,0.229159169,0.157305639,1.142887018,0.000128551,80.6,0.904698944,0.048273181,6.643149568,0.054259978,0.298103685,0.462859605,1.650929845,0.016720866,0.198618221,0.761799093,725.3498965,0.000979789,273.694763,9.056334582,0.000808492,0.103260856,0.884085699,4.806651673,0.00052244,0.076935289,0.043809405,0.000815815,9.204442884,-0.451389166,0.028415469,0.049899604,0.044525275,0.253692543,0.214470311,0.00033026,10.62750966,0.175502087,117.4950094,1.431175471,0.049931268,1.251887375,0.751322628,6.869213398,0.145051868,1.373979178,0.249171112,0.653330667,0.09138362,0.731591966,337.5169082,0.117427619,5.761199881,0.159431105,0.153723899,7.516592118,-9.595271577,0.047868541,0.053483085,0.042008506,-0.123170984,0.150148975,0.785294945,101.2360612,3.028295376,1.112374017,0.081561683,7.810383526,0.080739566,0.0006969,1.184323742,0.00074493,0.619435777,7.68205624,0.44889954,0.110419921,1.876783873,22.36492892,1.428520445,2.398696434,0.92873593,1.027065493,0.000156186,0.161678241,0.995731718,0.051988522,0.001102567,0.110127516,0,0.13627309,0.081939922,9.274322355,0.840200202,0.075323321,9.077937467,0.113936641,0.219279907,1449,1.108098742,724.2829538,0.000938017,0.114266528,7.32736967,11.86204257,2.549422509,0.044296035,11.06535878,0.051880544,7.881476027,32.22705314,0.00052244,0.706681,"fit1",1,1,1,10,2,29
0.053131175,0.043957087,322.9237641,2.891084036,6.093699561,7.38330636,0.190631808,57.87092751,250.6945289,9.768216917,5.332057742,2.919211669,0.059318079,0.075143485,0.038036468,0.049714466,-0.429989631,0.605308597,0.066599068,0.22680947,0.133148637,1.298509302,0.000107731,35.54545455,0.905123139,0.046001628,4.043773018,0.050672501,0.28009555,0.446708047,1.597926259,0.014416135,0.193496194,0.763368002,329.43769,0.000764458,250.7522725,5.5151709,0.000629307,0.090410212,0.712521599,5.693567818,0.000373985,0.085805419,0.043731837,0.000622663,7.885015408,-0.361698231,0.032527156,0.048630746,0.046087961,0.256450131,0.200545227,0.003669394,13.88931643,0.17462303,100.3621393,1.4849121,0.048824102,1.246608203,0.739061847,7.805490204,0.139722017,1.504993374,0.263557103,0.635612219,0.093436781,0.679555981,322.9179331,0.108482726,7.394508468,0.139792926,0.161049743,8.363644021,2.273203912,0.046929072,0.049963186,0.069066614,-0.018061177,0.191174174,0.786832948,91.74271892,2.170212766,1.102011989,0.079059383,7.683626179,0.084285661,0.000515125,1.220810552,0.000548734,0.715106117,3.529885033,0.390537987,0.105506001,2.071918433,25.35779331,1.535469203,2.154349535,0.943013295,0.831165355,0.00015029,0.150103942,1.014550356,0.048817194,0.000938175,0.090032207,9.563865319,0.128552408,0.082307421,2.628943992,0.834727052,0.076236075,12.15773592,0.114322674,0.284340122,658,1.143160924,330.1489362,0.000751559,0.098622669,10.53665789,13.79475952,2.431978393,0.043664567,9.816362615,0.052853011,4.864659311,44.90881459,0.000373846,0.712216341,"bscl2",1,2,2,10,1,29
0.056907478,0.043590659,296.8495507,2.97307117,5.950974532,7.647099424,0.171101561,55.48800096,247.2781065,10.54686402,5.185173736,2.871611533,0.034172484,0.074703046,0.030472087,0.049288081,-0.392256969,0.526492376,0.066678407,0.221330654,0.12326107,1.285631762,0.000118589,30.70588235,0.91224025,0.045600573,6.910178301,0.050514698,0.277662605,0.350042722,1.227359261,0.013642762,0.185259396,0.777782112,338.3091716,0.000759069,247.262623,4.767297575,0.000619295,0.10772102,0.565690563,5.904151206,0.000335021,0.075991247,0.042696478,0.000620756,7.940465352,-0.367420731,0.030960059,0.04718375,0.04455966,0.252512689,0.202524443,0.002606317,14.46964878,0.159949187,99.50560091,1.459679985,0.047526039,1.256463622,0.720510939,7.47696081,0.150561306,1.491483867,0.255784669,0.612907319,0.088936507,0.689495331,296.8846154,0.117198394,7.493160721,0.156622911,0.148015382,8.034993049,-6.322189254,0.045397698,0.049610125,0.069299458,-0.009709635,0.200009465,0.755300941,91.59502183,2.121301775,1.071926227,0.077442781,11.08463466,0.098821189,0.000499118,1.203833696,0.000531937,0.782524723,3.112476167,0.338686813,0.104695956,2.076180631,24.51722485,1.55561799,2.228589339,0.953434868,0.664519997,0.00015958,0.154006509,0.997004702,0.048492214,0.000923916,0.111445319,0,0.134373781,0.083530358,7.76078073,0.854996035,0.075275962,12.67592023,0.119200836,0.24388409,676,1.136090679,337.2026627,0.000752777,0.118165365,10.55278088,13.34414624,2.314641717,0.043352565,11.78388877,0.050847503,3.54416454,42.43195266,0.000335021,0.723696242,"bscl2",1,2,2,10,1,29
0.046985203,0.038167342,346.3394068,3.500707394,6.753943933,8.781021046,0.267964903,54.78285462,237.2348993,10.51300051,5.905269179,3.249921401,0.034873115,0.056178256,0.028537612,0.042642256,-0.385798843,0.602672697,0.057824233,0.214022622,0.114679486,1.389666842,0.000145013,30.05,0.914742619,0.040667678,13.22417009,0.041801084,0.289832178,0.584858376,2.072644221,0.01929701,0.161876148,0.812203102,373.0134228,0.00096648,237.1897969,7.015571017,0.00081973,0.096478097,0.787029546,6.761515969,0.000447079,0.071494032,0.036535284,0.000825534,9.005198392,-0.37291802,0.044665,0.041488011,0.038817667,0.259481218,0.19469194,0.002636344,15.10285618,0.240389697,73.53536247,1.495728249,0.042036163,1.457184884,0.723868404,8.045018247,0.133195029,1.604142811,0.274964081,0.562512595,0.079470648,0.74830397,346.3718121,0.099653939,7.951497351,0.130286921,0.127253913,8.555616071,-7.994963599,0.038544235,0.042149854,0.078038537,-0.047898258,0.191234965,0.77102993,91.77616605,2.260402685,1.054719997,0.062356201,9.949353399,0.067048768,0.000666271,1.269330493,0.000693368,0.688510836,0,0.468966053,0.087275243,2.438497339,26.30325906,1.788905599,2.572176076,0.926979852,0.943784394,0.000202573,0.124792544,1.047903056,0.041165531,0.001191904,0.101579492,0,0.10945506,0.060924097,3.221099564,0.892418252,0.062906984,14.79656211,0.141077531,0.25521283,745,1.269459537,372.3033557,0.000992487,0.102170759,10.5321648,10.1442382,2.52690781,0.037984341,11.50270934,0.048722668,4.530439589,48.65100671,0.000447079,0.739235556,"bscl2",1,2,2,10,1,29
